Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Edward,1.0,"Wonderful

Wonderful it was easy fun and informative i will reccomend everybody i know to take this class",US,2,2020-11-19T04:08:00Z,Aceable
matthew pena,1.0,great testing experience,US,2,2020-11-19T00:49:36Z,Aceable
Anonymous,1.0,"LOVE!

I appreciate all that Aceable offers and provides me with! I am a former student of Aceable Divers Ed and just loved how easy it was and how it was set up. No complaints, just lots of appreciation to everyone who worked hard! The app is easy and entertaining at the same time! Not stress or hassle! 10/10 would definitely recommend!!",US,2,2020-11-19T00:44:01Z,Aceable
Cole Reagan,1.0,Easy to use and very convenient!,US,1,2020-11-19T00:00:13Z,Aceable
Alan,1.0,"It's very fun and easy to learn on this.

It's very fun and easy to learn on this app, everything was made clear and and Ace is funny.",US,1,2020-11-18T23:13:06Z,Aceable
Jacqueline,1.0,"I love aceable!

I love aceable!!

It’s super easy and if you want to get it done you can complete the course in no time :-) Super easy and quick 10/10 recommend",US,1,2020-11-18T22:18:55Z,Aceable
Demetrius Candelaria,1.0,"short and simple

quick and easy to understand and not as boring as school. great explanations and reviews about what is taught. I've had an all around good experience with actable",US,1,2020-11-18T21:21:53Z,Aceable
Mr.Llama Bean,1.0,"Great

Easy to use and fun",US,1,2020-11-18T21:00:56Z,Aceable
Barbara,1.0,"Awesome!!!

Awesome!!!! Thank you!!",US,1,2020-11-18T17:22:33Z,Aceable
Alex,1.0,"Very easy and great give you multiple…

Very easy and great give you multiple tries explain good not boring great great purchase",US,1,2020-11-18T17:11:29Z,Aceable
Avery,1.0,"i really loves all the memes

i really loves all the memes. Although they were a little bit outdated i think it added to the fun and it made it less boring. I learned a lot!",US,1,2020-11-18T15:55:15Z,Aceable
Ahad,1.0,Very educational,US,1,2020-11-18T15:26:46Z,Aceable
James,1.0,"Best school ever

Best school ever! Amazing customer service and easyness.",US,1,2020-11-18T15:04:22Z,Aceable
TaRosalyn,1.0,"Aceable online course is affordable

Aceable online course is affordable, very knowledgeable. It is easy to follow. It is not boring at all. The chapters at the end of each chapter helps you to obtain what you learned throughout each chapter. I loved and and more importantly it helped me get my license.",US,1,2020-11-18T13:20:22Z,Aceable
OhhTee,1.0,Great fast and easy😅!,US,1,2020-11-18T13:18:51Z,Aceable
NewDriver,0.2,"This is by far an easy process, watch for hidden fees!

This is by far an easy process for parent and child. We initially had trouble from the start. Then, they provided the wrong paperwork to take to DPS. And watch out for hidden charges! We’ve been charged $5 reoccurring for several months now without us even knowing!!! I will definitely NOT be recommending Aceable!",US,1,2020-11-18T12:05:19Z,Aceable
Jason,1.0,"Had good

Had good, memorable, and effective material.
I was also glad that it had a speak to you feature where u could listen and then answer the question. This helped me receive the steps I needed to get to my license in an effective and good manner.",US,1,2020-11-18T09:09:48Z,Aceable
Kyle Logan,1.0,"Godlike

Godlike, might need to chill with the lame memes doe.",US,1,2020-11-18T08:35:19Z,Aceable
Kaleb,1.0,"They help you with everything you need…

They help you with everything you need to know, plus keep it straight and to the point on quizes using material you already learned.",US,1,2020-11-18T04:17:21Z,Aceable
Dylan Cooper,1.0,"I love the program and Ace's…

I love the program and Ace's personality.",US,1,2020-11-18T00:34:01Z,Aceable
natalie,1.0,"I really like how you easy and…

I really like how you easy and nonstressful it was.",US,1,2020-11-17T21:38:30Z,Aceable
Julie,1.0,"Aceable is very easy to understand

Aceable is very easy to understand, work, and it's actually kind of fun. It gets a but tedious by the last four chapters, but considering the material that can hardly be avoided. Overall, 5 stars!",US,1,2020-11-17T19:10:05Z,Aceable
Emma,0.8,"I still haven’t gotten my certificate…

I still haven’t gotten my certificate and it’s been almost a week but the corse it’s self if good",US,1,2020-11-17T17:15:24Z,Aceable
Jacob Sparks,1.0,"Great Trustable Defensive Driving…

Great Trustable Defensive Driving Program!",US,1,2020-11-17T17:07:43Z,Aceable
Marten,1.0,"I recommend Aceable

Aceable made drivers ed easy and convenient, I highly recommend it.",US,1,2020-11-17T17:03:10Z,Aceable
Laura Rupp,1.0,"This type of home program was perfect…

This type of home program was perfect for my son because he already knew how to drive from practicing on our family property. Very happy with the program.",US,4,2020-11-17T09:21:42Z,Aceable
Dylan,1.0,"Bang For Your Buck

Honestly, this was the best purchase I could’ve made. The course was simple and to the point, wasting no time to teach me about everything there was to know about vehicle safety.",US,1,2020-11-17T08:24:21Z,Aceable
Adrian,0.8,"I'm a really fast reader and the time…

I'm a really fast reader and the time to read was really slow for me. That's the only thing.",US,1,2020-11-17T08:13:35Z,Aceable
Brayan,1.0,"It was a pretty fun experience and very…

It was a pretty fun experience and very Interesting. It was also easy to finish it all. Overall it was amazing.",US,1,2020-11-17T05:50:33Z,Aceable
Sydney,1.0,"Made Driving SUPER EASY!

Made Driving SUPER EASY!! Didn’t feel like a chore at all. And to be honest, I was sad to see my little aceable robot go😂",US,1,2020-11-17T05:45:07Z,Aceable
Maria Fuentes,1.0,"explanations are brief if you are…

explanations are brief if you are reading yourself. Good and short videos",US,1,2020-11-17T05:11:10Z,Aceable
Cody Salazar,1.0,"Very easy and at your child's own pace

Very easy and at your child's own pace. Has links for all the documents you need and to make sure you child understands the requirements and privilege they have driving. Great product.",US,1,2020-11-17T04:48:34Z,Aceable
William Walpole,1.0,"It’s really easy to use and teaches you…

It’s really easy to use and teaches you everything",US,1,2020-11-17T04:45:36Z,Aceable
Muhammad,1.0,"excellent education course

excellent education course. leaned a lot",US,1,2020-11-17T04:45:06Z,Aceable
Nathan Alderete,1.0,"I love it and it's a great way to learn…

I love it and it's a great way to learn the right way of driving",US,2,2020-11-17T03:58:33Z,Aceable
Jacob,1.0,"Epic

Best ever to do it",US,1,2020-11-17T00:47:45Z,Aceable
Tarvares,1.0,"Great app

Great app. Very informational and simple",US,1,2020-11-16T23:15:50Z,Aceable
gabe ramos,1.0,"it was great

it was fast easy and I could do it all online",US,1,2020-11-16T22:48:46Z,Aceable
Laura,1.0,"Love it

Love it, kept my attention wasn't boring and learned alot.",US,1,2020-11-16T22:47:08Z,Aceable
Sebastian,1.0,"Really good understandable

Really good understandable, computer works better than app for sure. Definitely will recommend to others.",US,1,2020-11-16T20:41:29Z,Aceable
Peyton Young,1.0,Has really prepared me for the road.,US,1,2020-11-16T20:00:43Z,Aceable
EH,1.0,"It was a really great course

It was a really great course! It wasn't super boring and it got all of the information across really well.",US,1,2020-11-16T18:34:40Z,Aceable
Apple,1.0,"It was easy and fast

It was easy and fast. Best of all I can do it whenever I wanted",US,1,2020-11-16T17:08:21Z,Aceable
Tanda Collinson,1.0,EASY AND CONVENIENT,US,1,2020-11-16T16:25:23Z,Aceable
Oscar,1.0,"This was an awesome experience

This was an awesome experience. Easy, fast, intuitive",US,1,2020-11-16T15:52:33Z,Aceable
Samron,1.0,"This helped me alot

This helped me alot. I also referred someone the it helped them aswell.",US,1,2020-11-16T06:19:03Z,Aceable
PIERRE,1.0,"This app has taught me a lot of things…

This app has taught me a lot of things that I really didn’t know",US,1,2020-11-16T05:07:47Z,Aceable
trisha,1.0,"Lots of helpful road information

This app really showed me a lot of things I needed to know for driving safely. Regular drivers ed did not tell me everything I needed to know.",US,1,2020-11-16T04:50:10Z,Aceable
Mary Guzman,1.0,"Aceable made it easy,funny and kept me…

Aceable made it easy,funny and kept me engaged thanks to them I’m on my way to pass this drivers test !!!!",US,2,2020-11-16T04:48:25Z,Aceable
Andre,1.0,"Excellent

Learned a lot!",US,1,2020-11-16T04:07:47Z,Aceable
Charity Graham,1.0,"Permit

It was easy and great for my daughter",US,1,2020-11-16T03:47:45Z,Aceable
Coyle Edmondson,0.2,"Major Problems - Don't Use!

Expedited shipping of certificate did not work - Several major problems receiving both driving record and course certificate delivery that caused me to miss my deadline. They also secretly sign you up for roadside assistance that will charge your card monthly. DO NOT USE THIS COMPANY.",US,1,2020-11-16T03:17:17Z,Aceable
Semhar hadgu,1.0,"Very good

Very good thanks",GB,2,2020-11-16T02:12:11Z,Aceable
A New Day,1.0,"I Recommend Aceable

I think Aceable is great, I love how it's at your own pace, and also it's not too boring, but it's also very informing. It makes drivers Ed fun! Definitely recommend it, it is also not too expensive.",US,1,2020-11-16T01:31:05Z,Aceable
Rafiya,1.0,It was great.,US,1,2020-11-16T00:28:29Z,Aceable
Jaycek,1.0,it’s awesome and easy,US,1,2020-11-15T17:58:47Z,Aceable
Marc,1.0,"Fair and effective

Very fair, efficient and effective course.",US,2,2020-11-15T17:37:57Z,Aceable
Andrew,1.0,"They are the BEST

They are really good and fast! You can do this on your own schedule",US,1,2020-11-15T15:40:25Z,Aceable
Isabela,1.0,"Reading Timer

My only problem was that I read fairly fast, so I had to wait for the timer to go down in order to move on.",US,1,2020-11-15T14:35:39Z,Aceable
CJ,1.0,"YES ACE

Very clear and concise teaching.",US,1,2020-11-15T07:56:28Z,Aceable
Aaron Vidaurreta,1.0,"GREAT TEST

This a great drivers ed would definantly recomend it to any young kids.",US,1,2020-11-15T05:27:15Z,Aceable
Chance R.,1.0,"Outstanding Driving School

Aceable provided me an opportunity to learn at my pace and around my busy schedule.",US,1,2020-11-15T04:22:06Z,Aceable
Daniel,1.0,"Excellent Product

This driver's course is awesome. Would recommend to anyone!",US,1,2020-11-15T04:02:06Z,Aceable
Lester,1.0,"Review

Very easy and simple to use comes in the form of an app which was super useful",US,1,2020-11-15T03:44:36Z,Aceable
Maggie,1.0,"Aceable taught me very well and was…

Aceable taught me very well and was very useful for my driver's education.",US,1,2020-11-14T21:37:40Z,Aceable
Blake,1.0,"Aceable is simply amazing

Aceable is simply amazing. Using slightly cheesy, fun, highly effective training methods, you will find yourself easily able to recite most of the material you have learned. The material is current, up to date, and very thorough. Aceable is simple, fun, and gives me the confidence to handle anything thrown my way while on the road. I would highly recommend it, to anyone who wants to be a great driver. Thanks Aceable.",US,1,2020-11-14T19:38:56Z,Aceable
Addison,1.0,"Great!

Great! Helped me a lot.",US,1,2020-11-14T19:28:34Z,Aceable
mary catherine,1.0,"best driving course!

this course has helped me so much! i love how it isn't like any of the driving courses my friends took. they took such boring courses, but aceable was actually fun! i loved all of the videos!",US,1,2020-11-14T19:03:13Z,Aceable
